page_views,fpl_points,age,page_views^2,page_views fpl_points,page_views age,fpl_points^2,fpl_points age,age^2,position_cat_2,position_cat_3,position_cat_4,new_signing_1,big_club_1,region_2,region_3,region_4
-0.3788674674828094,-0.7055165565112216,-0.6892537158262982,0.1435405579168376,0.2672972710325989,0.2611358097682256,0.4977536115114517,0.486279908152334,0.4750706847803594,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.6498064385792066,-0.7829371895203552,-0.6892537158262982,0.4222484076189922,0.5087576267534353,0.4478815023585714,0.6129906427340326,0.5396423671355035,0.4750706847803594,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.0904485627672898,0.533213571634916,0.0747383547281531,0.0081809425066683,-0.0482284012023914,-0.0067599767687533,0.2843167129756637,0.0398515050627158,0.0055858216674712,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5584939728426294,1.6364575920150697,-0.4345896923081478,0.3119155177015436,0.9139517019529788,-0.2427157238136333,2.6779934504637604,-0.7111876013891616,0.1888682006604906,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.2711675639783049,2.352598447349556,-0.4345896923081478,0.073531847753928,0.6379483899869214,-0.1178466281932815,5.53471945447154,-1.0224150353582695,0.1888682006604906,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.1756632391605115,-1.0926197215568896,-0.1799256687899973,0.030857573592363,0.1919331194593393,0.0316063257877722,1.193817855935055,0.196590334134264,0.0323732462895278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5224416097531894,-1.0926197215568896,-1.9625738334170504,0.2729452356015038,-0.570830006178263,-1.0253302327898917,1.193817855935055,2.144346875402975,3.851696051613297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0281762992491662,-0.8022923477726386,-1.1985817628625992,0.0007939038393785,0.022605629276158,0.0337715984250098,0.6436730112945325,0.9616129765245026,1.436598242266816,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.2608779155537332,-0.9377784555386224,-1.1985817628625992,0.0680572868236607,0.2446456887321151,0.3126835119163139,0.8794284316724039,1.1240041544140476,1.436598242266816,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
-0.6978762560317933,-0.8603578225294888,-1.4532457863807495,0.487031268732953,0.6004232960345457,1.0141857284933768,0.7402155827876833,1.2503113803706964,2.111923315633404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.462989648024836,-0.9764887720431892,-0.4345896923081478,0.2143594141781615,0.4521041928684804,0.2012105286769711,0.9535303219264156,0.4243719549846106,0.1888682006604906,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3.6021874142723176,2.2945329725927053,0.5840664017644541,12.975754167541885,8.26533779550629,2.1039166415352355,5.264881562315116,1.3401596170321182,0.3411335616700767,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.4935795318583001,-1.0926197215568896,-0.9439177393444488,0.2436207542694587,0.5392947306651958,0.465898475898378,1.193817855935055,1.0313431375351405,0.8909806986491348,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.5711467372931558,-0.9571336137909058,0.5840664017644541,0.3262085955206171,0.5466637406702833,-0.3335876197303214,0.9161047546484388,-0.559029585814663,0.3411335616700767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6465289510256212,-1.0926197215568896,-1.4532457863807495,0.4179996845142901,0.7064102824480822,0.9395654738511502,1.193817855935055,1.587845006469058,2.111923315633404,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6170315630433522,1.0751580026988512,-0.1799256687899973,0.3807279497917222,-0.6634064229238408,0.1110198166451125,1.1559647307673828,-0.1934485226905085,0.0323732462895278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7256458380754873,1.6945230667719198,-0.9439177393444488,0.5265618823162763,1.2296236109259546,-0.6849499790409219,2.8714084238221123,-1.599490382454373,0.8909806986491348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4270281745427735,-0.7055165565112216,0.3294023782463036,2.0364094109388806,-1.006792003747912,0.4700664745188708,0.4977536115114517,-0.232398831606939,0.1085059267943208,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
-0.3635725255660773,0.6880548376531832,-1.1985817628625992,0.1321849813464959,-0.2501578350535251,0.4357713986213964,0.4734194596179483,-0.8246899802604918,1.436598242266816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6716563556031097,0.9009615784283006,0.3294023782463036,0.4511222600220509,-0.6051365703055777,-0.2212452008999093,0.8117317658040148,0.2967788866428258,0.1085059267943208,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2466754694881962,1.1912889522125516,0.0747383547281531,0.060848787247222,-0.2938617615831326,-0.0184361187413425,1.419169367663679,0.0890349762941915,0.0055858216674712,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.232563913030037,0.6493445211486164,-0.4345896923081478,1.5192137997039166,0.8003586238915542,-0.5356595717138505,0.4216483071457259,-0.2821984356479587,0.1888682006604906,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0788882941679584,0.049334615327831,-1.7079098098989005,0.0062233629567303,0.003891923646645,-0.1347340914956464,0.002433904269545,-0.0842590734859912,2.9169559187488976,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6366964883648648,0.72676515415775,0.0747383547281531,0.4053824182961504,-0.462728821518189,-0.0475856480015826,0.5281875892979381,0.0543172318955028,0.0055858216674712,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0445637370170935,0.9590270531851508,0.3294023782463036,0.0019859266569286,-0.0427378293904212,-0.0146794009569734,0.919732888740994,0.315905792121733,0.1085059267943208,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.5716039230569712,-0.3764788662224038,0.0747383547281531,0.3267310448541198,-0.2151967968807666,0.0427207367654358,0.1417363367121066,-0.0281374110513829,0.0055858216674712,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.2412129902322205,0.6106342046440496,-0.6892537158262982,0.0581837066567693,-0.1472929024402648,0.1662569498231305,0.372874131881271,-0.4208818945615474,0.4750706847803594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4608046563224456,-0.2990582332132702,0.3294023782463036,0.2123409312884472,0.1378074263762387,-0.1517901496995841,0.0894358268526427,-0.0985104932545889,0.1085059267943208,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4935795318583001,-1.015199088547756,-0.9439177393444488,0.2436207542694587,0.5010814908683744,0.465898475898378,1.0306291893881945,0.9582644286465428,0.8909806986491348,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.836714118740955,0.7461203124100334,-1.4532457863807495,3.373518753982363,1.3704097120829206,-2.6691970538463248,0.5566955205908458,-1.0842962001429697,2.111923315633404,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.8873352240523695,1.2299992687171184,1.093394448800755,0.7873637998440688,1.091421676691355,0.970207408204235,1.512898201044646,1.344874372444285,1.1955114206683068,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.6137540754897667,-0.7442268730157884,0.0747383547281531,0.3766940651802982,0.4567722764024451,-0.0458709698098038,0.5538736385188584,-0.0556222920336781,0.0055858216674712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6126615796385716,-1.0926197215568896,2.8760426134278085,0.3753542111652298,0.6694061245533002,-1.762040810650527,1.193817855935055,-3.142420879469241,8.271621114252659,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.6182149485019248,1.1525786357079848,0.8387304252826046,2.618619619555087,1.865119977626616,1.3572461119556871,1.3284375114904796,0.9667027692990022,0.7034687262947387,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.4509721936616893,-0.0474411759335859,0.5840664017644541,0.2033759194560362,0.0213946511806594,-0.2633977064478054,0.0022506651739614,-0.0277087969230039,0.3411335616700767,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.5995516294242298,0.920316736680584,-0.1799256687899973,0.359462156345249,-0.551777399063234,0.1078747278982872,0.8469828958143993,-0.1655886043458819,0.0323732462895278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0718761332969722,-0.5893856069975212,-0.4345896923081478,0.0051661785377241,0.0423627584518707,0.0312366266538305,0.3473753937358365,0.2561409095959037,0.1888682006604906,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.3220576832206616,1.1332234774557013,-0.1799256687899973,0.10372115132146,-0.3649633277206448,0.0579464440424346,1.2841954498567922,-0.2038959920697435,0.0323732462895278,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.6421589676208406,-0.8410026642772054,0.0747383547281531,0.4123681396958638,0.5400574026586266,-0.0479939047139109,0.7072854813213578,-0.0628551554500716,0.0055858216674712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6388814800672551,-1.0926197215568896,-0.4345896923081478,0.4081695455729264,0.6980545048589377,0.2776513058438025,1.193817855935055,0.4748412686012228,0.1888682006604906,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.558036787078814,-1.0926197215568896,-0.6892537158262982,0.3114050557332455,0.609721998916555,0.3846289290618414,1.193817855935055,0.7530922030681815,0.4750706847803594,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8147733121096743,-1.0926197215568896,-0.1799256687899973,0.6638555501261687,0.890237389409257,0.1465986330935744,1.193817855935055,0.196590334134264,0.0323732462895278,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.1177609590471685,-1.0926197215568896,-0.4345896923081478,0.0138676434757089,0.1286679462843896,0.0511776989582213,1.193817855935055,0.4748412686012228,0.1888682006604906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4837470691975438,-0.6474510817543714,-0.1799256687899973,0.2340112269572132,0.3132025632474565,0.0870385149505692,0.4191929032649057,0.1164930688934625,0.0323732462895278,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8436353900045636,-0.3764788662224038,-0.1799256687899973,0.7117206712681521,-0.3176108951340135,-0.1517916617614813,0.1417363367121066,0.0677382117903659,0.0323732462895278,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.714354583407098,0.5719238881394828,1.8573865193552064,2.939011637648925,0.9804803389919308,3.184219092615155,0.3270969338245836,1.0622837199274904,3.4498846822824483,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.3996248886555172,-1.0926197215568896,-1.7079098098989005,0.1597000516329345,0.4366380345699943,0.6825232676145137,1.193817855935055,1.8660959409360167,2.9169559187488976,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6050141086802054,-0.1055066506904361,2.3667145663915075,0.3660420717021034,0.063833012227308,-1.4318957038858169,0.0111316533399137,-0.2497041270402359,5.601337838769741,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0970944274818384,1.2299992687171184,-0.1799256687899973,1.203616182811703,1.3494253435162868,-0.197395448590449,1.512898201044646,-0.2213084410351352,0.0323732462895278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6356039925136697,0.629989362896333,1.3480584723189055,0.4039924352993171,-0.4004237542980524,-0.8568313471477746,0.3968865973625275,0.8492624981231912,1.8172616447907808,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0078760638402736,1.2299992687171184,0.3294023782463036,6.203238161606688e-05,0.0096875527639059,0.0025943941602058,1.512898201044646,0.405164684356633,0.1085059267943208,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.4503368835743094,0.3783723056166488,0.8387304252826046,0.2028033087074211,0.1703950049422278,0.3777112458807233,0.1431656016576586,0.3173523648050115,0.7034687262947387,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.2045253170554007,-0.5893856069975212,1.3480584723189055,0.0418306053166121,-0.1205442781390578,0.2757120864602433,0.3473753937358365,-0.7945262609758292,1.8172616447907808,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.615939067192157,1.5009714842490858,0.8387304252826046,0.3793809344935444,-0.9245069758904092,-0.5166068357742486,2.252915396528904,1.258910451321298,0.7034687262947387,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6170315630433522,-0.144216967195003,0.0747383547281531,0.3807279497917222,0.0889864206857045,-0.0461159238372008,0.0207985336269245,-0.0107785388520385,0.0055858216674712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4608046563224456,-0.8022923477726386,-2.2172378569352014,0.2123409312884472,0.3697000495854988,1.021713528650141,0.6436730112945325,1.7788729658109164,4.916143714226605,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.6214015464481327,-0.1829272836995698,-0.1799256687899973,0.3861398819281308,0.1136712969784689,0.1118060888318188,0.0334623911217028,0.0329133138595826,0.0323732462895278,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.5984591335730346,-0.8022923477726386,0.8387304252826046,0.3581533345569873,0.480139183320289,-0.5019458836159704,0.6436730112945325,-0.6729070020483244,0.7034687262947387,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.6803963224126709,-0.8603578225294888,-1.7079098098989005,0.4629391555526872,0.5853842984080375,1.1620555536677355,0.7402155827876833,1.469413565121371,2.9169559187488976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7361136108236235,-1.0926197215568896,0.3294023782463036,0.541863248039793,0.804292248492344,-0.2424775740647755,1.193817855935055,-0.3599115347996534,0.1085059267943208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3460925919469549,-0.0861514924381527,-0.4345896923081478,0.1197800822005614,0.0298163933180187,0.1504082730443565,0.007422079649321,0.0374405505905845,0.1888682006604906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9976773050230796,-0.0861514924381527,-1.7079098098989005,0.995360004958115,-0.0859513887994125,-1.703942856362415,0.007422079649321,0.147138979072552,2.9169559187488976,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.0074188780764584,-0.337768549717837,-0.6892537158262982,5.5039751913355126e-05,0.0025058636884188,0.0051134892814612,0.1140875931784909,0.2328082279822789,0.4750706847803594,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.5536668036740334,0.823540945419167,1.3480584723189055,0.3065469294906207,-0.4559672829449218,-0.7463752255345089,0.6782196887818954,1.1101813487738297,1.8172616447907808,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2619704114049284,0.72676515415775,-0.9439177393444488,0.0686284964516674,-0.1903909664294719,0.2472785185084752,0.5281875892979381,-0.6860065213469032,0.8909806986491348,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6148465713409619,-1.0926197215568896,1.3480584723189055,0.3780363062897365,0.67179348957877,-0.828849129672414,1.193817855935055,-1.4729152726674886,1.8172616447907808,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3220576832206616,-1.0926197215568896,-0.6892537158262982,0.10372115132146,0.3518865761658162,0.2219794548702499,1.193817855935055,0.7530922030681815,0.4750706847803594,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.4717296148343972,0.4170826221212156,0.3294023782463036,0.2225288295118087,-0.1967502246873614,-0.1553888570156632,0.1739579136755087,0.1373880076519327,0.1085059267943208,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0930907402334954,-0.0861514924381527,0.0747383547281531,0.0086658859172201,-0.008019906203288,0.0069574487654773,0.007422079649321,-0.0064388208022024,0.0055858216674712,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.747038569335575,-1.0926197215568896,-0.4345896923081478,0.5580666240749427,0.8162290736196931,0.3246552619898665,1.193817855935055,0.4748412686012228,0.1888682006604906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7485882509505855,1.4235508512399522,1.093394448800755,0.5603843694612567,1.065653441868933,0.8185022380268366,2.0264970260659925,1.556502598331353,1.1955114206683068,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.5951816460194491,-1.0926197215568896,0.3294023782463036,0.3542411917584208,0.6503072043495417,-0.1960542496873561,1.193817855935055,-0.3599115347996534,0.1085059267943208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2761728574704653,-1.0926197215568896,1.602722495837056,0.0762714472034019,0.3017519106309503,-0.4426284514075157,1.193817855935055,-1.7511662071344474,2.568719398662162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5355515599675312,0.7074099959054666,-0.9439177393444488,0.2868154733836562,0.3788545268437975,-0.5055166177869451,0.5004289023069722,-0.6677368441247538,0.8909806986491348,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6334190008112794,0.2041758813460982,0.8387304252826046,0.4012196305887596,-0.1293288827520078,-0.5312677879325268,0.0416877905234559,0.1712485237938635,0.7034687262947387,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7.554837403896371,0.3783723056166488,1.093394448800755,57.07556819931165,2.858541247071168,8.260417279012598,0.1431656016576586,0.4137101785411865,1.1955114206683068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1996981478868048,-1.0345542468000393,-1.4532457863807495,0.0398793502694201,0.2065985669743962,0.2902104919645389,1.0703024895719966,1.5034615999444674,2.111923315633404,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.1461658511782424,-1.015199088547756,-1.4532457863807495,0.0213644560506601,0.1483874388929587,0.2124149073375366,1.0306291893881945,1.475333797769604,2.111923315633404,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.4422322268521281,-0.0474411759335859,-1.7079098098989005,0.1955693424665921,0.0209800168775933,0.7552927584941855,0.0022506651739614,0.0810252497701111,2.9169559187488976,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6728397410616824,0.8816064201760172,0.5840664017644541,2.798392799275317,1.474786255645565,0.977049488290478,0.7772298800955721,0.5149166896046479,0.3411335616700767,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.7262811481628672,-1.0926197215568896,0.3294023782463036,0.5274843061767726,0.79354910587773,-0.2392387374803044,1.193817855935055,-0.3599115347996534,0.1085059267943208,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1029232028942517,1.4816163259968025,0.3294023782463036,0.0105931856940113,0.1524926977320047,0.0339031478100933,2.195186937460264,0.4880479414318974,0.1085059267943208,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.725188652311672,-1.0926197215568896,-0.6892537158262982,0.525898581441619,0.792355423364995,0.4998389732808853,1.193817855935055,0.7530922030681815,0.4750706847803594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5831641916563025,0.8816064201760172,0.0747383547281531,0.3400804744301487,-0.5141212953809536,-0.0435847322207654,0.7772298800955721,0.0658898133617323,0.0055858216674712,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6716563556031097,-1.0926197215568896,-0.1799256687899973,0.4511222600220509,0.7338649802409849,0.1208482189789418,1.193817855935055,0.196590334134264,0.0323732462895278,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4547068669790901,1.113868319203418,0.3294023782463036,0.2067583348779399,0.5064835736522513,0.1497815233878378,1.2407026325250474,0.3669108733988187,0.1085059267943208,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.564591762185985,-0.4926098157361042,0.0747383547281531,0.3187638579282758,0.2781234439365604,-0.0421966593988492,0.2426644305595585,-0.0368168471510551,0.0055858216674712,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.5416493493108868,-1.0926197215568896,0.5840664017644541,0.2933840176089071,0.5918167612255316,-0.3163591864700675,1.193817855935055,-0.6381624692666122,0.3411335616700767,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.6422498572282185,2.759056770647507,-0.1799256687899973,2.6969845935661034,4.531060587680417,-0.2954829038820648,7.612394263655849,-0.496425134688323,0.0323732462895278,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.7448535776331847,-1.0926197215568896,0.8387304252826046,0.5548068521129548,0.8138417085942233,-0.6247313579415505,1.193817855935055,-0.9164134037335708,0.7034687262947387,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.534818967654656,2.333243289097272,-0.1799256687899973,6.425307198781816,5.914349345356701,-0.4560789980168346,5.444024246117455,-0.4198103592405998,0.0323732462895278,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
